raw_record_id,deduped_record_id,dedupe_key,source_database,source_record_id
raw-018715,deduped-002581,doi:10.1007/s00382-021-06105-z,OpenAlex,https://openalex.org/W4206954098
raw-018674,deduped-002582,doi:10.1007/s00382-021-06108-w,OpenAlex,https://openalex.org/W4206595655
raw-018518,deduped-002583,doi:10.1007/s00382-021-06121-z,OpenAlex,https://openalex.org/W4205512731
raw-019673,deduped-002584,doi:10.1007/s00382-021-06132-w,OpenAlex,https://openalex.org/W4226138132
raw-018675,deduped-002585,doi:10.1007/s00382-022-06136-0,OpenAlex,https://openalex.org/W4206607588
raw-018635,deduped-002586,doi:10.1007/s00382-022-06147-x,OpenAlex,https://openalex.org/W4206303101
raw-018887,deduped-002587,doi:10.1007/s00382-022-06177-5,OpenAlex,https://openalex.org/W4211004508
raw-019095,deduped-002588,doi:10.1007/s00382-022-06184-6,OpenAlex,https://openalex.org/W4214769187
raw-019143,deduped-002589,doi:10.1007/s00382-022-06213-4,OpenAlex,https://openalex.org/W4220677620
raw-019236,deduped-002590,doi:10.1007/s00382-022-06219-y,OpenAlex,https://openalex.org/W4220844363
raw-019211,deduped-002591,doi:10.1007/s00382-022-06250-z,OpenAlex,https://openalex.org/W4220791889
raw-019169,deduped-002592,doi:10.1007/s00382-022-06251-y,OpenAlex,https://openalex.org/W4220721486
raw-019282,deduped-002593,doi:10.1007/s00382-022-06258-5,OpenAlex,https://openalex.org/W4220942030
raw-021056,deduped-002594,doi:10.1007/s00382-022-06274-5,OpenAlex,https://openalex.org/W4293187644
raw-021070,deduped-002595,doi:10.1007/s00382-022-06281-6,OpenAlex,https://openalex.org/W4293235716
raw-019762,deduped-002596,doi:10.1007/s00382-022-06293-2,OpenAlex,https://openalex.org/W4229017145
raw-019802,deduped-002597,doi:10.1007/s00382-022-06303-3,OpenAlex,https://openalex.org/W4229450268
raw-020064,deduped-002598,doi:10.1007/s00382-022-06304-2,OpenAlex,https://openalex.org/W4280617499
raw-020070,deduped-002599,doi:10.1007/s00382-022-06306-0,OpenAlex,https://openalex.org/W4280629672
raw-020188,deduped-002600,doi:10.1007/s00382-022-06307-z,OpenAlex,https://openalex.org/W4281740959
raw-019999,deduped-002601,doi:10.1007/s00382-022-06309-x,OpenAlex,https://openalex.org/W4280501853
raw-020098,deduped-002602,doi:10.1007/s00382-022-06310-4,OpenAlex,https://openalex.org/W4281385381
raw-020136,deduped-002603,doi:10.1007/s00382-022-06321-1,OpenAlex,https://openalex.org/W4281651731
raw-020343,deduped-002604,doi:10.1007/s00382-022-06329-7,OpenAlex,https://openalex.org/W4283158710
raw-020240,deduped-002605,doi:10.1007/s00382-022-06330-0,OpenAlex,https://openalex.org/W4281983534
raw-020666,deduped-002606,doi:10.1007/s00382-022-06343-9,OpenAlex,https://openalex.org/W4285891375
raw-020174,deduped-002607,doi:10.1007/s00382-022-06345-7,OpenAlex,https://openalex.org/W4281717287
raw-020398,deduped-002608,doi:10.1007/s00382-022-06363-5,OpenAlex,https://openalex.org/W4283521223
raw-020457,deduped-002609,doi:10.1007/s00382-022-06370-6,OpenAlex,https://openalex.org/W4283771788
raw-020670,deduped-002610,doi:10.1007/s00382-022-06373-3,OpenAlex,https://openalex.org/W4285999521
raw-020403,deduped-002611,doi:10.1007/s00382-022-06379-x,OpenAlex,https://openalex.org/W4283578833
raw-020506,deduped-002612,doi:10.1007/s00382-022-06398-8,OpenAlex,https://openalex.org/W4284894610
raw-020671,deduped-002613,doi:10.1007/s00382-022-06403-0,OpenAlex,https://openalex.org/W4285999675
raw-020762,deduped-002614,doi:10.1007/s00382-022-06418-7,OpenAlex,https://openalex.org/W4287877553
raw-021088,deduped-002615,doi:10.1007/s00382-022-06436-5,OpenAlex,https://openalex.org/W4293388051
raw-020908,deduped-002616,doi:10.1007/s00382-022-06441-8,OpenAlex,https://openalex.org/W4290975435
raw-020986,deduped-002617,doi:10.1007/s00382-022-06451-6,OpenAlex,https://openalex.org/W4292560190
raw-008956,deduped-002618,doi:10.1007/s00382-022-06452-5,OpenAlex,https://openalex.org/W2948816934
raw-021011,deduped-002619,doi:10.1007/s00382-022-06454-3,OpenAlex,https://openalex.org/W4292756733
raw-021062,deduped-002620,doi:10.1007/s00382-022-06466-z,OpenAlex,https://openalex.org/W4293216345
raw-021223,deduped-002621,doi:10.1007/s00382-022-06482-z,OpenAlex,https://openalex.org/W4295129820
raw-021308,deduped-002622,doi:10.1007/s00382-022-06493-w,OpenAlex,https://openalex.org/W4296239055
raw-021820,deduped-002623,doi:10.1007/s00382-022-06507-7,OpenAlex,https://openalex.org/W4308078291
raw-021378,deduped-002624,doi:10.1007/s00382-022-06510-y,OpenAlex,https://openalex.org/W4297023524
raw-021555,deduped-002625,doi:10.1007/s00382-022-06516-6,OpenAlex,https://openalex.org/W4303427403
raw-021802,deduped-002626,doi:10.1007/s00382-022-06518-4,OpenAlex,https://openalex.org/W4307918099
raw-021647,deduped-002627,doi:10.1007/s00382-022-06528-2,OpenAlex,https://openalex.org/W4306294661
raw-021715,deduped-002628,doi:10.1007/s00382-022-06534-4,OpenAlex,https://openalex.org/W4307030327
raw-021737,deduped-002629,doi:10.1007/s00382-022-06535-3,OpenAlex,https://openalex.org/W4307217183
raw-021884,deduped-002630,doi:10.1007/s00382-022-06560-2,OpenAlex,https://openalex.org/W4308531569
raw-021982,deduped-002631,doi:10.1007/s00382-022-06577-7,OpenAlex,https://openalex.org/W4309349594
raw-021941,deduped-002632,doi:10.1007/s00382-022-06579-5,OpenAlex,https://openalex.org/W4308964592
raw-022077,deduped-002633,doi:10.1007/s00382-022-06589-3,OpenAlex,https://openalex.org/W4309944308
raw-022160,deduped-002634,doi:10.1007/s00382-022-06590-w,OpenAlex,https://openalex.org/W4311006186
raw-022091,deduped-002635,doi:10.1007/s00382-022-06591-9,OpenAlex,https://openalex.org/W4310079283
raw-022243,deduped-002636,doi:10.1007/s00382-022-06630-5,OpenAlex,https://openalex.org/W4311613659
raw-022761,deduped-002637,doi:10.1007/s00382-022-06634-1,OpenAlex,https://openalex.org/W4317039600
raw-022797,deduped-002638,doi:10.1007/s00382-022-06652-z,OpenAlex,https://openalex.org/W4317604419
raw-022800,deduped-002639,doi:10.1007/s00382-023-06676-z,OpenAlex,https://openalex.org/W4317654010
raw-022966,deduped-002640,doi:10.1007/s00382-023-06686-x,OpenAlex,https://openalex.org/W4319071907
raw-000021,deduped-002640,doi:10.1007/s00382-023-06686-x,Crossref,https://doi.org/10.1007/s00382-023-06686-x
raw-022894,deduped-002641,doi:10.1007/s00382-023-06687-w,OpenAlex,https://openalex.org/W4318454215
raw-022960,deduped-002642,doi:10.1007/s00382-023-06690-1,OpenAlex,https://openalex.org/W4319042376
raw-023461,deduped-002643,doi:10.1007/s00382-023-06694-x,OpenAlex,https://openalex.org/W4323317246
raw-023424,deduped-002644,doi:10.1007/s00382-023-06704-y,OpenAlex,https://openalex.org/W4322769056
raw-023404,deduped-002645,doi:10.1007/s00382-023-06712-y,OpenAlex,https://openalex.org/W4322741974
raw-023460,deduped-002646,doi:10.1007/s00382-023-06720-y,OpenAlex,https://openalex.org/W4323316869
raw-023496,deduped-002647,doi:10.1007/s00382-023-06728-4,OpenAlex,https://openalex.org/W4323654646
raw-023673,deduped-002648,doi:10.1007/s00382-023-06742-6,OpenAlex,https://openalex.org/W4360611682
raw-023609,deduped-002649,doi:10.1007/s00382-023-06751-5,OpenAlex,https://openalex.org/W4327930930
raw-023694,deduped-002650,doi:10.1007/s00382-023-06756-0,OpenAlex,https://openalex.org/W4360869939
raw-023901,deduped-002651,doi:10.1007/s00382-023-06772-0,OpenAlex,https://openalex.org/W4363676618
raw-024450,deduped-002652,doi:10.1007/s00382-023-06776-w,OpenAlex,https://openalex.org/W4378213302
raw-023934,deduped-002653,doi:10.1007/s00382-023-06781-z,OpenAlex,https://openalex.org/W4365446795
raw-024118,deduped-002654,doi:10.1007/s00382-023-06787-7,OpenAlex,https://openalex.org/W4367186884
raw-024080,deduped-002655,doi:10.1007/s00382-023-06790-y,OpenAlex,https://openalex.org/W4366982721
raw-024153,deduped-002656,doi:10.1007/s00382-023-06791-x,OpenAlex,https://openalex.org/W4367367736
raw-024349,deduped-002657,doi:10.1007/s00382-023-06828-1,OpenAlex,https://openalex.org/W4377091307
raw-024377,deduped-002658,doi:10.1007/s00382-023-06831-6,OpenAlex,https://openalex.org/W4377140987
raw-024767,deduped-002659,doi:10.1007/s00382-023-06833-4,OpenAlex,https://openalex.org/W4380996127
raw-024572,deduped-002660,doi:10.1007/s00382-023-06836-1,OpenAlex,https://openalex.org/W4379285897
raw-024518,deduped-002661,doi:10.1007/s00382-023-06837-0,OpenAlex,https://openalex.org/W4378803774
raw-025218,deduped-002662,doi:10.1007/s00382-023-06846-z,OpenAlex,https://openalex.org/W4384558691
raw-025067,deduped-002663,doi:10.1007/s00382-023-06853-0,OpenAlex,https://openalex.org/W4383263725
raw-024740,deduped-002664,doi:10.1007/s00382-023-06855-y,OpenAlex,https://openalex.org/W4380879590
raw-024885,deduped-002665,doi:10.1007/s00382-023-06856-x,OpenAlex,https://openalex.org/W4381950057
raw-025496,deduped-002666,doi:10.1007/s00382-023-06901-9,OpenAlex,https://openalex.org/W4385634662
raw-025552,deduped-002667,doi:10.1007/s00382-023-06909-1,OpenAlex,https://openalex.org/W4385708273
raw-025616,deduped-002668,doi:10.1007/s00382-023-06912-6,OpenAlex,https://openalex.org/W4385839268
raw-025670,deduped-002669,doi:10.1007/s00382-023-06923-3,OpenAlex,https://openalex.org/W4386000268
raw-025784,deduped-002670,doi:10.1007/s00382-023-06929-x,OpenAlex,https://openalex.org/W4386221083
raw-026049,deduped-002671,doi:10.1007/s00382-023-06939-9,OpenAlex,https://openalex.org/W4386770227
raw-026209,deduped-002672,doi:10.1007/s00382-023-06953-x,OpenAlex,https://openalex.org/W4387097259
raw-026217,deduped-002673,doi:10.1007/s00382-023-06956-8,OpenAlex,https://openalex.org/W4387106591
raw-026061,deduped-002674,doi:10.1007/s00382-023-06960-y,OpenAlex,https://openalex.org/W4386802063
raw-026489,deduped-002675,doi:10.1007/s00382-023-06976-4,OpenAlex,https://openalex.org/W4387705367
raw-026344,deduped-002676,doi:10.1007/s00382-023-06982-6,OpenAlex,https://openalex.org/W4387428185
raw-026672,deduped-002677,doi:10.1007/s00382-023-06993-3,OpenAlex,https://openalex.org/W4388072589
raw-026764,deduped-002678,doi:10.1007/s00382-023-06996-0,OpenAlex,https://openalex.org/W4388408057
raw-026794,deduped-002679,doi:10.1007/s00382-023-07001-4,OpenAlex,https://openalex.org/W4388460275
raw-026941,deduped-002680,doi:10.1007/s00382-023-07007-y,OpenAlex,https://openalex.org/W4388760360
raw-027256,deduped-002681,doi:10.1007/s00382-023-07012-1,OpenAlex,https://openalex.org/W4389567291
raw-027596,deduped-002682,doi:10.1007/s00382-023-07028-7,OpenAlex,https://openalex.org/W4390585860
raw-027443,deduped-002683,doi:10.1007/s00382-023-07034-9,OpenAlex,https://openalex.org/W4390110808
raw-027590,deduped-002684,doi:10.1007/s00382-023-07037-6,OpenAlex,https://openalex.org/W4390572398
raw-027918,deduped-002685,doi:10.1007/s00382-023-07064-3,OpenAlex,https://openalex.org/W4391262980
raw-027803,deduped-002686,doi:10.1007/s00382-023-07066-1,OpenAlex,https://openalex.org/W4391023109
raw-028071,deduped-002687,doi:10.1007/s00382-023-07068-z,OpenAlex,https://openalex.org/W4391594137
raw-028067,deduped-002688,doi:10.1007/s00382-023-07072-3,OpenAlex,https://openalex.org/W4391578409
raw-027935,deduped-002689,doi:10.1007/s00382-023-07084-z,OpenAlex,https://openalex.org/W4391287894
raw-028038,deduped-002690,doi:10.1007/s00382-023-07093-y,OpenAlex,https://openalex.org/W4391515578
raw-027996,deduped-002691,doi:10.1007/s00382-023-07094-x,OpenAlex,https://openalex.org/W4391437053
raw-028019,deduped-002692,doi:10.1007/s00382-024-07102-8,OpenAlex,https://openalex.org/W4391479629
raw-028295,deduped-002693,doi:10.1007/s00382-024-07107-3,OpenAlex,https://openalex.org/W4392015710
raw-028593,deduped-002694,doi:10.1007/s00382-024-07142-0,OpenAlex,https://openalex.org/W4392763794
raw-028706,deduped-002695,doi:10.1007/s00382-024-07144-y,OpenAlex,https://openalex.org/W4393044306
raw-028444,deduped-002696,doi:10.1007/s00382-024-07147-9,OpenAlex,https://openalex.org/W4392372297
raw-028640,deduped-002697,doi:10.1007/s00382-024-07148-8,OpenAlex,https://openalex.org/W4392873036
raw-028784,deduped-002698,doi:10.1007/s00382-024-07156-8,OpenAlex,https://openalex.org/W4393227876
raw-028763,deduped-002699,doi:10.1007/s00382-024-07159-5,OpenAlex,https://openalex.org/W4393192719
raw-028700,deduped-002700,doi:10.1007/s00382-024-07165-7,OpenAlex,https://openalex.org/W4393032555
raw-028893,deduped-002701,doi:10.1007/s00382-024-07193-3,OpenAlex,https://openalex.org/W4393935722
raw-028903,deduped-002702,doi:10.1007/s00382-024-07199-x,OpenAlex,https://openalex.org/W4393984963
raw-028967,deduped-002703,doi:10.1007/s00382-024-07201-6,OpenAlex,https://openalex.org/W4394684610
raw-029244,deduped-002704,doi:10.1007/s00382-024-07247-6,OpenAlex,https://openalex.org/W4396238306
raw-029316,deduped-002705,doi:10.1007/s00382-024-07260-9,OpenAlex,https://openalex.org/W4396667314
raw-030022,deduped-002706,doi:10.1007/s00382-024-07276-1,OpenAlex,https://openalex.org/W4400274454
raw-029702,deduped-002707,doi:10.1007/s00382-024-07295-y,OpenAlex,https://openalex.org/W4399387790
raw-029948,deduped-002708,doi:10.1007/s00382-024-07317-9,OpenAlex,https://openalex.org/W4400079171
raw-030088,deduped-002709,doi:10.1007/s00382-024-07318-8,OpenAlex,https://openalex.org/W4400416538
raw-030090,deduped-002710,doi:10.1007/s00382-024-07323-x,OpenAlex,https://openalex.org/W4400421950
raw-030215,deduped-002711,doi:10.1007/s00382-024-07336-6,OpenAlex,https://openalex.org/W4400733934
raw-030437,deduped-002712,doi:10.1007/s00382-024-07341-9,OpenAlex,https://openalex.org/W4401336215
raw-030404,deduped-002713,doi:10.1007/s00382-024-07358-0,OpenAlex,https://openalex.org/W4401215630
raw-030534,deduped-002714,doi:10.1007/s00382-024-07359-z,OpenAlex,https://openalex.org/W4401538026
raw-030535,deduped-002715,doi:10.1007/s00382-024-07361-5,OpenAlex,https://openalex.org/W4401540377
raw-030444,deduped-002716,doi:10.1007/s00382-024-07376-y,OpenAlex,https://openalex.org/W4401358028
raw-031524,deduped-002717,doi:10.1007/s00382-024-07389-7,OpenAlex,https://openalex.org/W4403396725
raw-030813,deduped-002718,doi:10.1007/s00382-024-07408-7,OpenAlex,https://openalex.org/W4402191634
raw-031062,deduped-002719,doi:10.1007/s00382-024-07434-5,OpenAlex,https://openalex.org/W4402731752
raw-031156,deduped-002720,doi:10.1007/s00382-024-07446-1,OpenAlex,https://openalex.org/W4402920362
raw-031274,deduped-002721,doi:10.1007/s00382-024-07454-1,OpenAlex,https://openalex.org/W4403100048
raw-032101,deduped-002722,doi:10.1007/s00382-024-07491-w,OpenAlex,https://openalex.org/W4404723678
raw-032102,deduped-002723,doi:10.1007/s00382-024-07492-9,OpenAlex,https://openalex.org/W4404723687
raw-032111,deduped-002724,doi:10.1007/s00382-024-07513-7,OpenAlex,https://openalex.org/W4404735352
raw-032837,deduped-002725,doi:10.1007/s00382-024-07531-5,OpenAlex,https://openalex.org/W4406275434
raw-033111,deduped-002726,doi:10.1007/s00382-024-07538-y,OpenAlex,https://openalex.org/W4406974406
raw-032437,deduped-002727,doi:10.1007/s00382-024-07544-0,OpenAlex,https://openalex.org/W4405464092
raw-032575,deduped-002728,doi:10.1007/s00382-024-07553-z,OpenAlex,https://openalex.org/W4405735195
raw-033006,deduped-002729,doi:10.1007/s00382-024-07556-w,OpenAlex,https://openalex.org/W4406761897
raw-032903,deduped-002730,doi:10.1007/s00382-024-07563-x,OpenAlex,https://openalex.org/W4406432690
raw-032929,deduped-002731,doi:10.1007/s00382-024-07571-x,OpenAlex,https://openalex.org/W4406546123
raw-033110,deduped-002732,doi:10.1007/s00382-025-07588-w,OpenAlex,https://openalex.org/W4406974357
raw-033204,deduped-002733,doi:10.1007/s00382-025-07591-1,OpenAlex,https://openalex.org/W4407163844
raw-033666,deduped-002734,doi:10.1007/s00382-025-07643-6,OpenAlex,https://openalex.org/W4408461300
raw-034398,deduped-002735,doi:10.1007/s00382-025-07644-5,OpenAlex,https://openalex.org/W4410156993
raw-033696,deduped-002736,doi:10.1007/s00382-025-07645-4,OpenAlex,https://openalex.org/W4408524277
raw-033805,deduped-002737,doi:10.1007/s00382-025-07653-4,OpenAlex,https://openalex.org/W4408939525
raw-033906,deduped-002738,doi:10.1007/s00382-025-07666-z,OpenAlex,https://openalex.org/W4409181079
raw-034130,deduped-002739,doi:10.1007/s00382-025-07682-z,OpenAlex,https://openalex.org/W4409557068
raw-034437,deduped-002740,doi:10.1007/s00382-025-07699-4,OpenAlex,https://openalex.org/W4410237948
raw-034942,deduped-002741,doi:10.1007/s00382-025-07716-6,OpenAlex,https://openalex.org/W4411095170
raw-035066,deduped-002742,doi:10.1007/s00382-025-07731-7,OpenAlex,https://openalex.org/W4411306046
raw-035123,deduped-002743,doi:10.1007/s00382-025-07740-6,OpenAlex,https://openalex.org/W4411423684
raw-035105,deduped-002744,doi:10.1007/s00382-025-07742-4,OpenAlex,https://openalex.org/W4411383681
raw-035255,deduped-002745,doi:10.1007/s00382-025-07747-z,OpenAlex,https://openalex.org/W4411648672
raw-035221,deduped-002746,doi:10.1007/s00382-025-07755-z,OpenAlex,https://openalex.org/W4411558637
raw-035653,deduped-002747,doi:10.1007/s00382-025-07768-8,OpenAlex,https://openalex.org/W4412561239
raw-035541,deduped-002748,doi:10.1007/s00382-025-07770-0,OpenAlex,https://openalex.org/W4412345443
raw-000022,deduped-002748,doi:10.1007/s00382-025-07770-0,Crossref,https://doi.org/10.1007/s00382-025-07770-0
raw-035726,deduped-002749,doi:10.1007/s00382-025-07788-4,OpenAlex,https://openalex.org/W4412719738
raw-035891,deduped-002750,doi:10.1007/s00382-025-07802-9,OpenAlex,https://openalex.org/W4413009440
raw-036430,deduped-002751,doi:10.1007/s00382-025-07838-x,OpenAlex,https://openalex.org/W4414011673
raw-036968,deduped-002752,doi:10.1007/s00382-025-07847-w,OpenAlex,https://openalex.org/W4415026681
raw-037322,deduped-002753,doi:10.1007/s00382-025-07882-7,OpenAlex,https://openalex.org/W4415672109
raw-037003,deduped-002754,doi:10.1007/s00382-025-07885-4,OpenAlex,https://openalex.org/W4415107558
raw-037266,deduped-002755,doi:10.1007/s00382-025-07896-1,OpenAlex,https://openalex.org/W4415592495
raw-037364,deduped-002756,doi:10.1007/s00382-025-07913-3,OpenAlex,https://openalex.org/W4415748319
raw-039557,deduped-002757,doi:10.1007/s00382-025-07923-1,OpenAlex,https://openalex.org/W7127154854
raw-037417,deduped-002758,doi:10.1007/s00382-025-07937-9,OpenAlex,https://openalex.org/W4415841321
raw-037550,deduped-002759,doi:10.1007/s00382-025-07939-7,OpenAlex,https://openalex.org/W4416097664
raw-000023,deduped-002759,doi:10.1007/s00382-025-07939-7,Crossref,https://doi.org/10.1007/s00382-025-07939-7
raw-037813,deduped-002760,doi:10.1007/s00382-025-07954-8,OpenAlex,https://openalex.org/W4416590484
raw-038159,deduped-002761,doi:10.1007/s00382-025-07957-5,OpenAlex,https://openalex.org/W4417166538
raw-039021,deduped-002762,doi:10.1007/s00382-025-08007-w,OpenAlex,https://openalex.org/W7119134721
raw-039060,deduped-002763,doi:10.1007/s00382-025-08010-1,OpenAlex,https://openalex.org/W7119523314
raw-039650,deduped-002764,doi:10.1007/s00382-025-08017-8,OpenAlex,https://openalex.org/W7128002220
raw-039549,deduped-002765,doi:10.1007/s00382-026-08049-8,OpenAlex,https://openalex.org/W7127101474
raw-040250,deduped-002766,doi:10.1007/s00382-026-08060-z,OpenAlex,https://openalex.org/W7133241600
raw-040232,deduped-002767,doi:10.1007/s00382-026-08079-2,OpenAlex,https://openalex.org/W7133207186
raw-039591,deduped-002768,doi:10.1007/s00382-026-08081-8,OpenAlex,https://openalex.org/W7127405622
raw-039954,deduped-002769,doi:10.1007/s00382-026-08088-1,OpenAlex,https://openalex.org/W7130512196
